investor_id,transaction_date,amfi_code,transaction_type,amount_inr
INV002548,2024-11-19,119093,REDEMPTION,519124
INV002120,2024-11-19,101208,SIP,48312
INV000495,2024-11-19,118636,LUMPSUM,383627
INV001553,2024-11-19,118633,LUMPSUM,169087
INV000400,2024-11-19,149323,LUMPSUM,49648
INV000079,2024-11-19,120504,SIP,2396
INV002863,2024-11-20,120843,SIP,442
INV002582,2024-11-20,118632,LUMPSUM,457543
INV004177,2024-11-20,118634,SIP,5965
INV002588,2024-11-20,119598,REDEMPTION,270674
INV001348,2024-11-20,100033,REDEMPTION,256886
INV004432,2024-11-20,125498,REDEMPTION,86157
INV000201,2024-11-20,119598,SIP,17163
INV000950,2024-11-20,119120,LUMPSUM,364028
INV001724,2024-11-20,101206,SIP,1119
INV002311,2024-11-20,148569,LUMPSUM,410413
INV004795,2024-11-20,100016,LUMPSUM,336439
INV000231,2024-11-20,102885,LUMPSUM,212164
INV003066,2024-11-20,125497,LUMPSUM,22264
INV000890,2024-11-20,120842,SIP,1082
INV004322,2024-11-20,119598,SIP,1194
INV001434,2024-11-20,120844,SIP,9847
INV003075,2024-11-20,120506,REDEMPTION,15951
INV002322,2024-11-20,120505,LUMPSUM,144732
INV003852,2024-11-20,118635,LUMPSUM,83639
INV001823,2024-11-20,118634,LUMPSUM,407902
INV002692,2024-11-20,100025,LUMPSUM,457237
INV000650,2024-11-20,100033,SIP,1952
INV004573,2024-11-20,118635,SIP,6103
INV000366,2024-11-20,119095,LUMPSUM,99083
INV001653,2024-11-20,119094,SIP,3118
INV000107,2024-11-20,100025,SIP,816
INV000107,2024-11-20,120844,SIP,16242
INV003231,2024-11-20,120844,SIP,402
INV003674,2024-11-20,125498,LUMPSUM,454911
INV004575,2024-11-20,120504,SIP,2018
INV001387,2024-11-20,118636,SIP,984
INV002979,2024-11-20,101206,SIP,49200
INV001160,2024-11-20,149324,SIP,16434
INV001504,2024-11-20,119551,SIP,546
INV003785,2024-11-20,100025,SIP,2034
INV004173,2024-11-20,125498,SIP,2524
INV004860,2024-11-20,119551,LUMPSUM,146101
INV001570,2024-11-20,120842,REDEMPTION,81507
INV003030,2024-11-20,101206,LUMPSUM,270436
INV000179,2024-11-20,149322,LUMPSUM,186195
INV002607,2024-11-20,118633,REDEMPTION,128733
INV004035,2024-11-20,149322,SIP,2760
INV004489,2024-11-20,120841,SIP,13797
INV004448,2024-11-20,119120,LUMPSUM,386922
INV001048,2024-11-20,118635,SIP,4358
INV002182,2024-11-20,119092,SIP,26141
INV000760,2024-11-20,118633,SIP,1027
INV004853,2024-11-20,125498,SIP,851
INV001903,2024-11-20,100016,LUMPSUM,110800
INV004855,2024-11-20,101207,REDEMPTION,459096
INV000532,2024-11-20,120844,LUMPSUM,94824
INV002416,2024-11-20,120844,SIP,5660
INV004369,2024-11-20,125497,SIP,27669
INV003808,2024-11-21,120842,LUMPSUM,296811
INV001893,2024-11-21,120844,SIP,8382
INV002219,2024-11-21,120507,REDEMPTION,210546
INV004812,2024-11-21,118633,LUMPSUM,16151
INV003271,2024-11-21,100016,LUMPSUM,489479
INV003487,2024-11-21,125498,REDEMPTION,46712
INV000714,2024-11-21,118634,SIP,15677
INV004849,2024-11-21,102885,LUMPSUM,246620
INV001609,2024-11-21,148568,SIP,1814
INV004331,2024-11-21,148569,LUMPSUM,131549
INV000427,2024-11-21,118636,SIP,1084
INV002245,2024-11-21,102885,LUMPSUM,305116
INV004411,2024-11-21,120507,SIP,7500
INV002118,2024-11-21,102887,SIP,1091
INV002575,2024-11-21,149322,SIP,2339
INV003736,2024-11-21,119598,SIP,2827
INV004861,2024-11-21,100033,SIP,595
INV002703,2024-11-21,118633,LUMPSUM,396997
INV000152,2024-11-21,125498,SIP,55234
INV003982,2024-11-21,148567,LUMPSUM,138206
INV003915,2024-11-21,119095,SIP,913
INV000791,2024-11-21,148567,SIP,2899
INV001639,2024-11-21,120841,SIP,1730
INV000589,2024-11-21,101207,SIP,8432
INV004959,2024-11-21,149323,SIP,476
INV002299,2024-11-21,101206,REDEMPTION,495088
INV001237,2024-11-21,119551,SIP,1129
INV003424,2024-11-21,100025,LUMPSUM,171705
INV000707,2024-11-21,120505,SIP,9913
INV000097,2024-11-21,119552,SIP,23942
INV004531,2024-11-21,102885,SIP,2570
INV001010,2024-11-21,118632,SIP,1132
INV001281,2024-11-21,119095,LUMPSUM,42385
INV002208,2024-11-21,100016,SIP,4185
INV000300,2024-11-21,100033,SIP,6713
INV002592,2024-11-21,118633,SIP,2822
INV003113,2024-11-21,120507,SIP,8108
INV002459,2024-11-21,101207,SIP,4769
INV004014,2024-11-21,119095,SIP,54804
INV004553,2024-11-21,148568,SIP,5943
INV003536,2024-11-21,120504,LUMPSUM,363033
INV000525,2024-11-21,120507,SIP,7066
INV000334,2024-11-21,102886,SIP,3561
INV003496,2024-11-21,120843,LUMPSUM,258332
INV003983,2024-11-21,119095,LUMPSUM,242640
INV003876,2024-11-21,119552,SIP,9674
INV003566,2024-11-21,100016,SIP,6078
INV001329,2024-11-21,125497,SIP,7485
INV003671,2024-11-21,119551,SIP,6982
INV002766,2024-11-21,148568,LUMPSUM,336273
INV001701,2024-11-21,120507,REDEMPTION,133641
INV000181,2024-11-21,119092,REDEMPTION,92353
INV004128,2024-11-21,118634,SIP,2705
INV000423,2024-11-21,101206,SIP,2690
INV000181,2024-11-21,119552,SIP,5681
INV004421,2024-11-21,100016,REDEMPTION,64839
INV000223,2024-11-21,125497,LUMPSUM,432318
INV001625,2024-11-22,119094,REDEMPTION,394499
INV002533,2024-11-22,101207,SIP,7874
INV002587,2024-11-22,101208,LUMPSUM,270220
INV004264,2024-11-22,100025,REDEMPTION,317369
INV004560,2024-11-22,119552,SIP,51423
INV004630,2024-11-22,120505,SIP,40296
INV003341,2024-11-22,120843,SIP,12839
INV004236,2024-11-22,120841,LUMPSUM,508060
INV003867,2024-11-22,125498,LUMPSUM,281319
INV002391,2024-11-22,149323,SIP,2380
INV001341,2024-11-22,149322,SIP,2151
INV000183,2024-11-22,120844,SIP,4244
INV004984,2024-11-22,118636,SIP,946
INV002219,2024-11-22,120841,SIP,1798
INV001510,2024-11-22,125498,SIP,12844
INV001450,2024-11-22,149322,SIP,8497
INV000719,2024-11-22,118632,LUMPSUM,333479
INV000383,2024-11-22,101207,REDEMPTION,12440
INV004064,2024-11-22,119598,SIP,6651
INV002215,2024-11-22,148569,LUMPSUM,420401
INV004232,2024-11-22,102887,SIP,911
INV001920,2024-11-22,101207,REDEMPTION,116017
INV001580,2024-11-22,100025,SIP,15830
INV002697,2024-11-22,119120,SIP,47230
INV002776,2024-11-22,148568,SIP,1951
INV004716,2024-11-22,100016,SIP,2414
INV000954,2024-11-22,120505,LUMPSUM,344141
INV001882,2024-11-22,119598,SIP,869
INV003950,2024-11-22,102887,SIP,2007
INV000412,2024-11-22,120503,SIP,2862
INV000593,2024-11-22,101207,SIP,3236
INV004582,2024-11-22,120843,LUMPSUM,523965
INV004975,2024-11-22,120841,LUMPSUM,283588
INV002252,2024-11-22,119094,SIP,918
INV001310,2024-11-22,119093,SIP,2396
INV004360,2024-11-22,102886,SIP,12640
INV003302,2024-11-22,119551,SIP,57223
INV002496,2024-11-22,120503,SIP,1814
INV001185,2024-11-22,120844,REDEMPTION,84007
INV002500,2024-11-22,118635,REDEMPTION,308645
INV004526,2024-11-22,125497,LUMPSUM,48788
INV004349,2024-11-22,101206,SIP,57420
INV004828,2024-11-22,148569,SIP,10742
INV002139,2024-11-22,119093,SIP,436
INV004629,2024-11-22,100025,REDEMPTION,410335
INV001534,2024-11-22,120843,SIP,824
INV001932,2024-11-22,148567,SIP,5069
INV002866,2024-11-22,102887,SIP,2582
INV004017,2024-11-22,119093,SIP,2147
INV002516,2024-11-22,119092,SIP,17573
INV003743,2024-11-22,120844,SIP,500
INV002398,2024-11-22,119552,REDEMPTION,32185
INV000037,2024-11-22,120505,SIP,2371
INV003722,2024-11-22,120844,SIP,48345
INV002743,2024-11-22,101206,LUMPSUM,346692
INV002182,2024-11-22,118634,REDEMPTION,421509
INV001424,2024-11-22,120841,SIP,28184
INV000577,2024-11-23,119092,LUMPSUM,8529
INV001668,2024-11-23,101206,LUMPSUM,277040
INV000481,2024-11-23,120844,LUMPSUM,311086
INV001040,2024-11-23,148567,SIP,2865
INV002579,2024-11-23,125498,SIP,1770
INV003658,2024-11-23,120506,SIP,8513
INV004278,2024-11-23,102886,SIP,47542
INV000444,2024-11-23,102887,LUMPSUM,82565
INV002826,2024-11-23,120841,SIP,10459
INV001652,2024-11-23,119598,LUMPSUM,259895
INV000870,2024-11-23,101208,SIP,1805
INV004609,2024-11-23,119552,SIP,4888
INV000608,2024-11-23,118635,LUMPSUM,233266
INV001831,2024-11-23,119094,SIP,8003
INV001489,2024-11-23,118633,SIP,8175
INV003849,2024-11-23,100025,SIP,6341
INV004999,2024-11-23,101207,REDEMPTION,30450
INV003771,2024-11-23,119094,SIP,7246
INV003024,2024-11-23,118632,SIP,996
INV003393,2024-11-23,119092,LUMPSUM,325198
INV004293,2024-11-23,119551,REDEMPTION,68989
INV000022,2024-11-23,101206,REDEMPTION,461229
INV000650,2024-11-23,118636,LUMPSUM,422548
INV003948,2024-11-23,102887,SIP,1944
INV002270,2024-11-23,102885,SIP,50039
INV001936,2024-11-23,102885,SIP,12153
INV004203,2024-11-23,102887,SIP,2341
INV001215,2024-11-23,149322,LUMPSUM,144719
INV001861,2024-11-23,119092,LUMPSUM,123786
INV002510,2024-11-23,101206,LUMPSUM,337357
INV004214,2024-11-23,101208,SIP,6640
INV000543,2024-11-23,118634,SIP,2299
INV001121,2024-11-23,120844,REDEMPTION,188283
INV002087,2024-11-23,118633,REDEMPTION,102452
INV003263,2024-11-23,102887,SIP,2061
INV000853,2024-11-23,120507,SIP,11482
INV000349,2024-11-23,120504,LUMPSUM,36440
INV000681,2024-11-23,118632,SIP,9943
INV000675,2024-11-23,102886,REDEMPTION,476868
INV001224,2024-11-23,100025,SIP,29550
INV004733,2024-11-23,125497,REDEMPTION,538361
INV004468,2024-11-23,120844,SIP,8095
INV002909,2024-11-23,100016,LUMPSUM,434049
INV001538,2024-11-23,149323,SIP,16043
INV000619,2024-11-23,118632,SIP,11628
INV001137,2024-11-23,119120,SIP,7076
INV004321,2024-11-23,118634,SIP,50257
INV002214,2024-11-23,119120,SIP,412
INV003174,2024-11-23,119552,LUMPSUM,27060
INV004642,2024-11-23,118633,SIP,2051
INV000159,2024-11-23,149322,SIP,8939
INV001711,2024-11-23,120843,SIP,10115
INV002537,2024-11-23,120504,LUMPSUM,104160
INV004028,2024-11-23,119552,LUMPSUM,486147
INV001091,2024-11-23,102887,SIP,591
INV002904,2024-11-23,149322,SIP,4023
INV003531,2024-11-23,100016,SIP,7415
INV002421,2024-11-23,120506,LUMPSUM,244853
INV001802,2024-11-24,118634,LUMPSUM,367795
INV004886,2024-11-24,119599,REDEMPTION,211319
INV004611,2024-11-24,102887,LUMPSUM,34870
INV001720,2024-11-24,100033,REDEMPTION,239933
INV004846,2024-11-24,120507,SIP,14041
INV000765,2024-11-24,119120,SIP,1668
INV001574,2024-11-24,148568,SIP,2599
INV003981,2024-11-24,120504,SIP,24675
INV001993,2024-11-24,120504,SIP,6352
INV002261,2024-11-24,125498,LUMPSUM,283285
INV004864,2024-11-24,118635,LUMPSUM,291305
INV000601,2024-11-24,118635,SIP,15377
INV001513,2024-11-24,149323,LUMPSUM,106785
INV001397,2024-11-24,119093,SIP,12601
INV001112,2024-11-24,118636,LUMPSUM,332526
INV003567,2024-11-24,119093,SIP,4097
INV000243,2024-11-24,149322,SIP,12545
INV002783,2024-11-24,120503,REDEMPTION,470938
INV003748,2024-11-24,120507,LUMPSUM,367022
INV003399,2024-11-24,119552,LUMPSUM,339807
INV000305,2024-11-24,119092,REDEMPTION,276982
INV002784,2024-11-24,119120,LUMPSUM,374442
INV000497,2024-11-24,118634,SIP,558
INV003696,2024-11-24,149323,REDEMPTION,263600
INV004498,2024-11-24,118635,SIP,42657
INV000377,2024-11-24,148567,LUMPSUM,308556
INV004104,2024-11-24,119599,SIP,2488
INV004309,2024-11-24,120506,SIP,17381
INV000234,2024-11-24,119093,LUMPSUM,547334
INV001061,2024-11-24,120504,SIP,2103
INV001728,2024-11-24,120504,LUMPSUM,240458
INV003559,2024-11-24,120505,SIP,14992
INV004764,2024-11-24,125497,SIP,3243
INV003224,2024-11-24,148568,SIP,5749
INV001990,2024-11-24,119120,SIP,1060
INV004643,2024-11-24,119552,LUMPSUM,418948
INV001746,2024-11-24,119094,REDEMPTION,370496
INV000311,2024-11-24,118636,SIP,7936
INV004176,2024-11-24,149322,REDEMPTION,478175
INV001130,2024-11-24,118632,LUMPSUM,411192
INV004413,2024-11-24,118635,SIP,2321
INV004804,2024-11-24,120506,SIP,6162
INV001472,2024-11-24,102885,SIP,58514
INV000030,2024-11-24,118635,SIP,23189
INV002150,2024-11-24,101207,SIP,4143
INV001012,2024-11-24,120841,LUMPSUM,406843
INV000775,2024-11-24,118635,SIP,2442
INV003299,2024-11-24,100033,SIP,3590
INV001859,2024-11-24,118635,LUMPSUM,349511
INV000521,2024-11-24,120843,SIP,590
INV004074,2024-11-24,101207,SIP,42697
INV003248,2024-11-24,119599,REDEMPTION,16445
INV003608,2024-11-24,120506,SIP,4323
INV004272,2024-11-24,102886,REDEMPTION,237773
INV000769,2024-11-24,149323,SIP,2313
INV001691,2024-11-24,100025,SIP,11129
INV001916,2024-11-24,120841,LUMPSUM,442597
INV000629,2024-11-24,101208,SIP,5360
INV000328,2024-11-24,149324,SIP,12642
INV000007,2024-11-25,120843,SIP,14263
INV002752,2024-11-25,119093,SIP,2987
INV001413,2024-11-25,119552,SIP,59899
INV004836,2024-11-25,119599,SIP,7258
INV004939,2024-11-25,120503,REDEMPTION,87556
INV001075,2024-11-25,148569,REDEMPTION,16855
INV004177,2024-11-25,101208,SIP,5732
INV003733,2024-11-25,100016,SIP,1196
INV004930,2024-11-25,119095,REDEMPTION,71608
INV000066,2024-11-25,149322,SIP,1682
INV001136,2024-11-25,118632,SIP,2289
INV002682,2024-11-25,119598,LUMPSUM,52351
INV000085,2024-11-25,100025,LUMPSUM,167852
INV004414,2024-11-25,120506,SIP,20060
INV001853,2024-11-25,148567,SIP,44153
INV003311,2024-11-25,119120,SIP,1633
INV004966,2024-11-25,118635,SIP,4066
INV000857,2024-11-25,118634,LUMPSUM,108228
INV001306,2024-11-25,149324,SIP,802
INV003782,2024-11-25,118633,REDEMPTION,187792
INV004811,2024-11-25,125497,LUMPSUM,371591
INV001067,2024-11-25,118632,LUMPSUM,166177
INV001389,2024-11-25,102887,LUMPSUM,363705
INV004813,2024-11-25,119120,SIP,15848
INV002546,2024-11-25,125497,SIP,28664
INV002727,2024-11-25,125497,LUMPSUM,178629
INV001074,2024-11-25,102886,SIP,869
INV001093,2024-11-25,120844,SIP,1090
INV004881,2024-11-25,118634,LUMPSUM,240822
INV003202,2024-11-25,118636,REDEMPTION,150268
INV000411,2024-11-25,118632,LUMPSUM,145463
INV003117,2024-11-25,118634,SIP,2520
INV003017,2024-11-25,102887,SIP,505
INV000503,2024-11-25,120506,LUMPSUM,73639
INV002307,2024-11-25,119598,SIP,17682
INV000578,2024-11-25,118633,SIP,8691
INV004752,2024-11-25,102887,SIP,2591
INV003128,2024-11-25,119120,SIP,41482
INV004030,2024-11-25,119552,LUMPSUM,504467
INV000290,2024-11-25,119095,LUMPSUM,242664
INV004517,2024-11-25,120507,SIP,525
INV004145,2024-11-25,119599,LUMPSUM,336847
INV001562,2024-11-25,101208,SIP,5828
INV000403,2024-11-25,119551,SIP,53124
INV002014,2024-11-25,119551,SIP,7922
INV000453,2024-11-25,125498,REDEMPTION,8456
INV003802,2024-11-25,118635,SIP,13397
INV002034,2024-11-25,120841,SIP,574
INV004702,2024-11-25,118633,SIP,5024
INV004108,2024-11-25,125498,LUMPSUM,406904
INV002192,2024-11-26,125498,LUMPSUM,171844
INV004033,2024-11-26,120506,REDEMPTION,380398
INV003549,2024-11-26,149323,LUMPSUM,40393
INV002002,2024-11-26,119093,SIP,461
INV003151,2024-11-26,125498,REDEMPTION,219343
INV000463,2024-11-26,148568,SIP,4674
INV002195,2024-11-26,148569,SIP,16960
INV002639,2024-11-26,120842,LUMPSUM,126369
INV003822,2024-11-26,125497,LUMPSUM,402323
INV003437,2024-11-26,120842,LUMPSUM,29775
INV000827,2024-11-26,119551,SIP,4339
INV001656,2024-11-26,120505,LUMPSUM,15586
INV003860,2024-11-26,148567,SIP,47526
INV003903,2024-11-26,119094,REDEMPTION,453394
INV000488,2024-11-26,149324,SIP,8609
INV003733,2024-11-26,101206,REDEMPTION,278385
INV001428,2024-11-26,119598,SIP,6550
INV004280,2024-11-26,120505,SIP,2211
INV001093,2024-11-26,100016,SIP,11976
INV002402,2024-11-26,100016,SIP,2146
INV003178,2024-11-26,119092,SIP,9009
INV004353,2024-11-26,148568,SIP,2503
INV002796,2024-11-26,101206,SIP,7299
INV002547,2024-11-26,100033,SIP,2743
INV003184,2024-11-26,120844,SIP,16580
INV001525,2024-11-26,119551,SIP,2170
INV000417,2024-11-26,119552,LUMPSUM,190436
INV000138,2024-11-26,119095,LUMPSUM,529414
INV001543,2024-11-26,102886,LUMPSUM,366789
INV004459,2024-11-26,149324,SIP,29574
INV002475,2024-11-26,120842,SIP,15813
INV000445,2024-11-26,148568,SIP,11937
INV003040,2024-11-26,102887,LUMPSUM,539353
INV001499,2024-11-26,120507,LUMPSUM,269589
INV002382,2024-11-26,149322,REDEMPTION,82019
INV000014,2024-11-26,149322,SIP,26429
INV004696,2024-11-26,100016,REDEMPTION,415022
INV000741,2024-11-26,120507,LUMPSUM,224343
INV000290,2024-11-26,119552,REDEMPTION,311948
INV000799,2024-11-26,120504,SIP,1069
INV001224,2024-11-26,120841,LUMPSUM,28823
INV002271,2024-11-26,120505,SIP,1728
INV004038,2024-11-26,149323,SIP,6661
INV001997,2024-11-26,120843,SIP,13679
INV000540,2024-11-26,120505,SIP,17279
INV000260,2024-11-26,100025,REDEMPTION,77198
INV003477,2024-11-26,101208,SIP,13810
INV001174,2024-11-26,149322,LUMPSUM,34497
INV000523,2024-11-26,120506,SIP,3428
INV001361,2024-11-26,120503,SIP,3423
INV000441,2024-11-26,120842,SIP,17682
INV000694,2024-11-26,119094,REDEMPTION,463782
INV001278,2024-11-26,119120,LUMPSUM,531788
INV004885,2024-11-26,148567,REDEMPTION,355268
INV004606,2024-11-26,120503,SIP,55294
INV000732,2024-11-26,148567,SIP,16475
INV000796,2024-11-26,149323,SIP,7066
INV002430,2024-11-26,148568,REDEMPTION,120835
INV000813,2024-11-26,101208,SIP,51788
INV002463,2024-11-26,148569,SIP,15509
INV002845,2024-11-26,119598,SIP,2698
INV000732,2024-11-26,119598,SIP,2300
INV004316,2024-11-27,125498,LUMPSUM,350404
INV003801,2024-11-27,102887,LUMPSUM,132155
INV000259,2024-11-27,119092,SIP,48685
INV001877,2024-11-27,119095,SIP,8876
INV002431,2024-11-27,120507,LUMPSUM,497328
INV000210,2024-11-27,119093,SIP,28593
INV004182,2024-11-27,120505,REDEMPTION,204454
INV001133,2024-11-27,118635,SIP,7057
INV001780,2024-11-27,118634,LUMPSUM,224445
INV000259,2024-11-27,149324,LUMPSUM,24432
INV002388,2024-11-27,120841,SIP,13793
INV001467,2024-11-27,149323,SIP,4488
INV003787,2024-11-27,119599,SIP,23674
INV003009,2024-11-27,100016,SIP,3372
INV002022,2024-11-27,118632,SIP,494
INV000679,2024-11-27,149324,SIP,17742
INV000744,2024-11-27,149323,SIP,583
INV001810,2024-11-27,102885,LUMPSUM,208253
INV004102,2024-11-27,101206,SIP,519
INV000348,2024-11-27,101207,SIP,24299
INV002497,2024-11-27,148568,SIP,1152
INV003883,2024-11-27,101206,SIP,24465
INV001198,2024-11-27,102885,SIP,448
INV002174,2024-11-27,148569,SIP,483
INV004891,2024-11-27,100016,SIP,53130
INV002374,2024-11-27,119094,SIP,1882
INV000573,2024-11-27,118634,SIP,463
INV002368,2024-11-27,148567,SIP,2377
INV003568,2024-11-27,102887,SIP,1968
INV003359,2024-11-27,120507,REDEMPTION,374014
INV001628,2024-11-27,118632,SIP,15580
INV001857,2024-11-27,148568,REDEMPTION,173090
INV000093,2024-11-27,118635,SIP,923
INV004179,2024-11-27,119120,SIP,2248
INV001725,2024-11-27,148568,REDEMPTION,284774
INV002565,2024-11-27,101207,LUMPSUM,273619
INV002292,2024-11-27,125497,LUMPSUM,248957
INV003086,2024-11-27,100033,SIP,2406
INV001537,2024-11-27,120504,SIP,29928
INV001001,2024-11-27,102885,SIP,7839
INV002289,2024-11-27,119599,REDEMPTION,212202
INV003022,2024-11-27,119094,LUMPSUM,272129
INV002164,2024-11-27,148567,SIP,835
INV001484,2024-11-27,120844,REDEMPTION,319513
INV001643,2024-11-27,119094,LUMPSUM,49893
INV002561,2024-11-27,148569,SIP,2132
INV000865,2024-11-27,120843,SIP,5017
INV004173,2024-11-27,120507,SIP,3545
INV002976,2024-11-27,119093,LUMPSUM,173194
INV000779,2024-11-27,119120,LUMPSUM,24109
INV003496,2024-11-27,119598,LUMPSUM,304185
INV004275,2024-11-27,119551,LUMPSUM,73596
INV002552,2024-11-27,119598,LUMPSUM,256492
INV004105,2024-11-28,120843,REDEMPTION,128353
INV001759,2024-11-28,119093,LUMPSUM,306869
INV001917,2024-11-28,120842,LUMPSUM,381400
INV004804,2024-11-28,149324,LUMPSUM,23498
INV000221,2024-11-28,120504,SIP,6052
INV000568,2024-11-28,119094,REDEMPTION,272246
INV000056,2024-11-28,125497,SIP,5976
INV000567,2024-11-28,125497,SIP,5552
INV004296,2024-11-28,100033,SIP,870
INV000407,2024-11-28,120841,SIP,2304
INV002126,2024-11-28,119599,SIP,8160
INV001217,2024-11-28,120507,LUMPSUM,188866
INV003003,2024-11-28,120505,SIP,2039
INV003342,2024-11-28,102887,SIP,1835
INV001752,2024-11-28,120503,SIP,8953
INV001847,2024-11-28,148568,REDEMPTION,126230
INV004410,2024-11-28,119092,SIP,5205
INV002706,2024-11-28,118636,SIP,2012
INV001458,2024-11-28,100033,REDEMPTION,117595
INV000013,2024-11-28,119094,SIP,6062
INV003804,2024-11-28,148569,SIP,916
INV004006,2024-11-28,102886,REDEMPTION,36006
INV004337,2024-11-28,148569,SIP,28000
INV003979,2024-11-28,119095,LUMPSUM,86291
INV002277,2024-11-28,118633,SIP,591
INV001579,2024-11-28,119552,SIP,25418
INV000011,2024-11-28,120841,LUMPSUM,33539
INV004458,2024-11-28,100016,SIP,1025
INV003457,2024-11-28,119120,SIP,5879
INV002170,2024-11-28,120503,LUMPSUM,114842
INV004167,2024-11-28,100025,REDEMPTION,296810
INV002080,2024-11-28,102885,SIP,49604
INV000440,2024-11-28,148569,SIP,2869
INV003460,2024-11-28,118634,SIP,465
INV002612,2024-11-28,101206,SIP,13652
INV002775,2024-11-28,101206,LUMPSUM,59851
INV003392,2024-11-28,100025,LUMPSUM,369395
INV001992,2024-11-28,101207,SIP,3127
INV002509,2024-11-28,120503,SIP,4601
INV003656,2024-11-28,102887,LUMPSUM,496073
INV004063,2024-11-28,100016,LUMPSUM,407822
INV004347,2024-11-28,149322,SIP,11865
INV004212,2024-11-28,149324,SIP,50478
INV001746,2024-11-28,119095,SIP,29685
INV004154,2024-11-28,101208,SIP,1024
INV003116,2024-11-28,120505,SIP,5915
INV000027,2024-11-28,119599,LUMPSUM,244519
INV000808,2024-11-28,100016,LUMPSUM,145780
INV002158,2024-11-28,125498,SIP,1068
INV002684,2024-11-28,125498,LUMPSUM,214224
INV002341,2024-11-28,119598,REDEMPTION,16122
INV003214,2024-11-28,120841,SIP,2843
INV000810,2024-11-28,119598,SIP,8259
INV003335,2024-11-29,102886,SIP,2397
INV000632,2024-11-29,120841,SIP,56001
INV000079,2024-11-29,119551,LUMPSUM,210536
INV001128,2024-11-29,120504,REDEMPTION,359838
INV002775,2024-11-29,102886,LUMPSUM,511176
INV000950,2024-11-29,118633,SIP,3375
INV001828,2024-11-29,119094,SIP,2895
INV002994,2024-11-29,118632,SIP,1104
INV002891,2024-11-29,119094,REDEMPTION,15594
INV004907,2024-11-29,149322,SIP,470
INV000815,2024-11-29,119094,LUMPSUM,488807
INV000511,2024-11-29,101208,LUMPSUM,218491
INV003555,2024-11-29,120507,REDEMPTION,237605
INV003455,2024-11-29,119599,SIP,3301
INV002711,2024-11-29,100025,SIP,1842
INV002051,2024-11-29,102885,REDEMPTION,8455
INV003089,2024-11-29,149324,SIP,5709
INV004528,2024-11-29,100025,SIP,2725
INV002895,2024-11-29,118636,SIP,26466
INV000710,2024-11-29,120843,REDEMPTION,248086
INV003320,2024-11-29,149323,SIP,49139
INV000994,2024-11-29,148569,LUMPSUM,29045
INV000707,2024-11-29,125497,SIP,469
INV003104,2024-11-29,120841,SIP,26204
INV004106,2024-11-29,100016,SIP,1142
INV002251,2024-11-29,119552,SIP,2067
INV003979,2024-11-29,118635,LUMPSUM,190895
